transaction_id,customer_id,account_number,transaction_date,posting_date,transaction_amount,currency,balance,merchant_name,transaction_type
TXN104101,CUST5101,100000004101,2024-01-22,2024-01-23,1373.59,EUR,-10198967.21,Shell Oil,CREDIT
TXN104102,CUST5102,100000004102,2024-01-23,2024-01-23,3008.25,USD,-10201975.46,Apple Store,REFUND
TXN104103,CUST5103,100000004103,2024-01-24,2024-01-25,2937.59,USD,-10204913.05,Delta Airlines,REFUND
TXN104104,CUST5104,100000004104,2024-01-25,2024-01-25,723.02,INR,-10205636.07,Delta Airlines,CREDIT
TXN104105,CUST5105,100000004105,2024-01-26,2024-01-27,2667.14,USD,-10208303.21,Netflix,FEE
TXN104106,CUST5106,100000004106,2024-01-27,2024-01-27,1240.07,USD,-10209543.28,Apple Store,FEE
TXN104107,CUST5107,100000004107,2024-01-28,2024-01-28,1855.13,EUR,-10211398.41,Apple Store,CREDIT
TXN104108,CUST5108,100000004108,2024-01-29,2024-01-29,1411.19,USD,-10212809.6,Walmart,DEBIT
TXN104109,CUST5109,100000004109,2024-01-30,2024-01-31,71.08,INR,-10212880.68,Amazon,REFUND
TXN104110,CUST5110,100000004110,2024-01-01,2024-01-02,1672.39,USD,ABC123, Uber ,DEBIT 
TXN104111,CUST5111,100000004111,2024-01-02,2024-01-03,1808.42,EUR,-10216361.49,Uber,FEE
TXN104112,CUST5112,100000004112,2024-01-03,2024-01-03,3701.05,EUR,-10220062.54,Walmart,CREDIT
TXN104113,CUST5113,100000004113,2024-01-04,2024-01-04,4349.08,INR,-10224411.62,Shell Oil,DEBIT
TXN104114,CUST5114,100000004114,2024-01-05,2024-01-05,357.02,USD,-10224768.64,Amazon,CREDIT
TXN104115,CUST5115,100000004115,2024-01-06,2024-01-07,550.5,USD,-10225319.14,Delta Airlines,FEE
TXN104116,CUST5116,100000004116,2024-01-07,2024-01-07,3530.49,EUR,-10228849.63,Delta Airlines,CREDIT
TXN104117,CUST5117,100000004117,2024-01-08,2024-01-08,3579.11,USD,-10232428.74,Uber,REFUND
TXN104118,CUST5118,100000004118,2024-01-09,2024-01-10,2127.6,INR,-10234556.34,Delta Airlines,DEBIT
TXN104119,CUST5119,100000004119,2024-01-10,2024-01-10,4644.47,INR,-10239200.81,Apple Store,DEBIT
TXN104120,CUST5120,000100000004120,2024-01-11,09/01/2024,4286.47,INR,-10243487.28, Uber ,REFUND
TXN104121,CUST5121,100000004121,2024-01-12,2024-01-13,2782.82,EUR,-10246270.1,Shell Oil,DEBIT
TXN104122,CUST5122,100000004122,2024-01-13,2024-01-14,2676.83,USD,-10248946.93,Netflix,FEE
TXN104123,CUST5123,100000004123,2024-01-14,2024-01-15,3625.73,EUR,-10252572.66,Amazon,REFUND
TXN104124,CUST5124,100000004124,2024-01-15,2024-01-15,4259.17,EUR,-10256831.83,Starbucks,DEBIT
TXN104125,CUST5125,100000004125,2024-01-16,2024-01-16,"$1,732.82",INR,-10258564.65,Netflix,REFUND 
TXN104126,CUST5126,100000004126,2024-01-17,2024-01-18,2305.24,USD,-10260869.89,Apple Store,CREDIT
TXN104127,CUST5127,100000004127,2024-01-18,2024-01-18,4800.86,INR,-10265670.75,Uber,FEE
TXN104128,CUST5128,100000004128,2024-01-19,2024-01-19,1431.73,EUR,-10267102.48,Uber,REFUND
TXN104129,CUST5129,100000004129,2024-01-20,2024-01-21,1879.83,USD,-10268982.31,Walmart,FEE
TXN104130,CUST5130,100000004130,2024-01-21,2024-01-21,1063.15,EUR,-10270045.46, Shell Oil ,FEE
TXN104131,CUST5131,100000004131,2024-01-22,2024-01-22,1942.93,INR,-10271988.39,Walmart,FEE
TXN104132,CUST5132,100000004132,2024-01-23,2024-01-23,897.88,USD,-10272886.27,Delta Airlines,CREDIT
TXN104133,CUST5133,100000004133,2024-01-24,2024-01-25,157.03,INR,-10273043.3,Apple Store,DEBIT
TXN104134,CUST5134,100000004134,2024-01-25,2024-01-25,2452.45,EUR,-10275495.75,Delta Airlines,FEE
TXN104135,CUST5135,100000004135,2024-01-26,2024-01-27,755.59,USD,-10276251.34,Shell Oil,CREDIT
TXN104136,CUST5136,100000004136,2024-01-27,2024-01-27,714.51,EUR,-10276965.85,Starbucks,FEE
TXN104137,CUST5137,100000004137,2024-01-28,2024-01-29,1601.29,INR,-10278567.14,Apple Store,FEE
TXN104138,CUST5138,100000004138,2024-01-29,2024-01-29,403.01,USD,-10278970.15,Amazon,FEE
TXN104139,CUST5139,100000004139,2024-01-30,2024-01-30,3845.42,INR,-10282815.57,Amazon,FEE
TXN104140,CUST5140,000100000004140,2024-01-01,2024-01-02,4876.22,INR,ABC123, Amazon ,FEE 
TXN104141,CUST5141,100000004141,2024-01-02,2024-01-02,2050.07,USD,-10289741.86,Amazon,CREDIT
TXN104142,CUST5142,100000004142,2024-01-03,2024-01-03,380.05,USD,-10290121.91,Delta Airlines,REFUND
TXN104143,CUST5143,100000004143,2024-01-04,2024-01-05,408.54,USD,-10290530.45,Apple Store,DEBIT
TXN104144,CUST5144,100000004144,2024-01-05,2024-01-06,4456.9,INR,-10294987.35,Netflix,DEBIT
TXN104145,CUST5145,100000004145,2024-01-06,2024-01-07,1537.26,USD,-10296524.61,Shell Oil,REFUND
TXN104146,CUST5146,100000004146,2024-01-07,2024-01-08,2395.58,USD,-10298920.19,Shell Oil,REFUND
TXN104147,CUST5147,100000004147,2024-01-08,2024-01-09,1006.61,USD,-10299926.8,Walmart,CREDIT
TXN104148,CUST5148,100000004148,2024-01-09,2024-01-09,2027.3,INR,-10301954.1,Walmart,CREDIT
TXN104149,CUST5149,100000004149,2024-01-10,2024-01-10,2544.22,USD,-10304498.32,Netflix,REFUND
TXN104150,CUST5150,100000004150,2024-01-11,2024-01-12,"$4,143.05",EUR,-10308641.37, Delta Airlines ,DEBIT
TXN104151,CUST5151,100000004151,2024-01-12,2024-01-12,3894.71,USD,-10312536.08,Delta Airlines,FEE
TXN104152,CUST5152,100000004152,2024-01-13,2024-01-13,299.69,INR,-10312835.77,Walmart,DEBIT
TXN104153,CUST5153,100000004153,2024-01-14,2024-01-14,632.48,EUR,-10313468.25,Apple Store,FEE
TXN104154,CUST5154,100000004154,2024-01-15,2024-01-15,1905.19,EUR,-10315373.44,Walmart,CREDIT
TXN104155,CUST5155,100000004155,2024-01-16,2024-01-17,2526.78,EUR,-10317900.22,Delta Airlines,CREDIT 
TXN104156,CUST5156,100000004156,2024-01-17,2024-01-18,3381.82,INR,-10321282.04,Delta Airlines,CREDIT
TXN104157,CUST5157,100000004157,2024-01-18,2024-01-18,2288.31,EUR,-10323570.35,Apple Store,CREDIT
TXN104158,CUST5158,100000004158,2024-01-19,2024-01-20,1109.93,EUR,-10324680.28,Netflix,REFUND
TXN104159,CUST5159,100000004159,2024-01-20,2024-01-21,1363.73,INR,-10326044.01,Walmart,DEBIT
TXN104160,CUST5160,000100000004160,2024-01-21,19/01/2024,2012.56,INR,-10328056.57, Uber ,CREDIT
TXN104161,CUST5161,100000004161,2024-01-22,2024-01-22,3904.24,USD,-10331960.81,Starbucks,CREDIT
TXN104162,CUST5162,100000004162,2024-01-23,2024-01-24,4207.81,USD,-10336168.62,Starbucks,DEBIT
TXN104163,CUST5163,100000004163,2024-01-24,2024-01-24,4961.49,EUR,-10341130.11,Amazon,FEE
TXN104164,CUST5164,100000004164,2024-01-25,2024-01-25,161.17,USD,-10341291.28,Uber,DEBIT
TXN104165,CUST5165,100000004165,2024-01-26,2024-01-27,4191.87,USD,-10345483.15,Apple Store,CREDIT
TXN104166,CUST5166,100000004166,2024-01-27,2024-01-28,4215.3,USD,-10349698.45,Uber,CREDIT
TXN104167,CUST5167,100000004167,2024-01-28,2024-01-28,1892.1,EUR,-10351590.55,Shell Oil,REFUND
TXN104168,CUST5168,100000004168,2024-01-29,2024-01-29,865.26,USD,-10352455.81,Uber,REFUND
TXN104169,CUST5169,100000004169,2024-01-30,2024-01-30,2859.62,INR,-10355315.43,Delta Airlines,DEBIT
TXN104170,CUST5170,100000004170,2024-01-01,2024-01-01,2867.64,USD,ABC123, Amazon ,REFUND 
TXN104171,CUST5171,100000004171,2024-01-02,2024-01-02,2385.14,EUR,-10360568.21,Netflix,DEBIT
TXN104172,CUST5172,100000004172,2024-01-03,2024-01-04,4092.76,INR,-10364660.97,Amazon,REFUND
TXN104173,CUST5173,100000004173,2024-01-04,2024-01-05,375.43,USD,-10365036.4,Amazon,FEE
TXN104174,CUST5174,100000004174,2024-01-05,2024-01-06,3059.04,INR,-10368095.44,Netflix,CREDIT
TXN104175,CUST5175,100000004175,2024-01-06,2024-01-07,"$4,874.59",EUR,-10372970.03,Uber,REFUND
TXN104176,CUST5176,100000004176,2024-01-07,2024-01-08,2934.08,INR,-10375904.11,Amazon,CREDIT
TXN104177,CUST5177,100000004177,2024-01-08,2024-01-08,1845.13,USD,-10377749.24,Shell Oil,CREDIT
TXN104178,CUST5178,100000004178,2024-01-09,2024-01-09,2038.11,EUR,-10379787.35,Netflix,CREDIT
TXN104179,CUST5179,100000004179,2024-01-10,2024-01-11,4309.48,EUR,-10384096.83,Amazon,FEE
TXN104180,CUST5180,000100000004180,2024-01-11,2024-01-11,4108.43,USD,-10388205.26, Delta Airlines ,DEBIT
TXN104181,CUST5181,100000004181,2024-01-12,2024-01-13,274.89,EUR,-10388480.15,Uber,CREDIT
TXN104182,CUST5182,100000004182,2024-01-13,2024-01-14,1893.8,EUR,-10390373.95,Walmart,FEE
TXN104183,CUST5183,100000004183,2024-01-14,2024-01-15,4486.37,USD,-10394860.32,Shell Oil,CREDIT
TXN104184,CUST5184,100000004184,2024-01-15,2024-01-16,4190.5,EUR,-10399050.82,Netflix,DEBIT
TXN104185,CUST5185,100000004185,2024-01-16,2024-01-17,3323.75,USD,-10402374.57,Starbucks,FEE 
TXN104186,CUST5186,100000004186,2024-01-17,2024-01-18,4168.75,USD,-10406543.32,Delta Airlines,FEE
TXN104187,CUST5187,100000004187,2024-01-18,2024-01-18,133.29,USD,-10406676.61,Uber,DEBIT
TXN104188,CUST5188,100000004188,2024-01-19,2024-01-20,3995.2,EUR,-10410671.81,Walmart,DEBIT
TXN104189,CUST5189,100000004189,2024-01-20,2024-01-21,4914.97,USD,-10415586.78,Apple Store,CREDIT
TXN104190,CUST5190,100000004190,2024-01-21,2024-01-21,2875.47,EUR,-10418462.25, Amazon ,FEE
TXN104191,CUST5191,100000004191,2024-01-22,2024-01-23,545.34,EUR,-10419007.59,Uber,FEE
TXN104192,CUST5192,100000004192,2024-01-23,2024-01-24,595.42,EUR,-10419603.01,Delta Airlines,FEE
TXN104193,CUST5193,100000004193,2024-01-24,2024-01-25,1412.23,INR,-10421015.24,Delta Airlines,DEBIT
TXN104194,CUST5194,100000004194,2024-01-25,2024-01-25,935.44,INR,-10421950.68,Delta Airlines,CREDIT
TXN104195,CUST5195,100000004195,2024-01-26,2024-01-26,2649.55,EUR,-10424600.23,Amazon,CREDIT
TXN104196,CUST5196,100000004196,2024-01-27,2024-01-27,3951.26,USD,-10428551.49,Delta Airlines,FEE
TXN104197,CUST5197,100000004197,2024-01-28,2024-01-28,700.42,INR,-10429251.91,Apple Store,DEBIT
TXN104198,CUST5198,100000004198,2024-01-29,2024-01-30,2823.29,USD,-10432075.2,Netflix,FEE
TXN104199,CUST5199,100000004199,2024-01-30,2024-01-30,3204.39,EUR,-10435279.59,Starbucks,REFUND
TXN104200,CUST5200,000100000004200,2024-01-01,30/12/2023,"$1,122.18",EUR,ABC123, Apple Store ,FEE 
TXN104201,CUST5201,100000004201,2024-01-02,2024-01-02,41.46,INR,-10436443.23,Uber,REFUND
TXN104202,CUST5202,100000004202,2024-01-03,2024-01-03,753.44,USD,-10437196.67,Amazon,FEE
TXN104203,CUST5203,100000004203,2024-01-04,2024-01-04,4748.7,INR,-10441945.37,Amazon,CREDIT
TXN104204,CUST5204,100000004204,2024-01-05,2024-01-05,2330.41,INR,-10444275.78,Delta Airlines,CREDIT
TXN104205,CUST5205,100000004205,2024-01-06,2024-01-06,4242.43,EUR,-10448518.21,Uber,CREDIT
TXN104206,CUST5206,100000004206,2024-01-07,2024-01-08,4130.5,INR,-10452648.71,Netflix,DEBIT
TXN104207,CUST5207,100000004207,2024-01-08,2024-01-08,4158.28,EUR,-10456806.99,Apple Store,DEBIT
TXN104208,CUST5208,100000004208,2024-01-09,2024-01-09,2290.46,EUR,-10459097.45,Shell Oil,FEE
TXN104209,CUST5209,100000004209,2024-01-10,2024-01-10,4684.2,EUR,-10463781.65,Starbucks,CREDIT
TXN104210,CUST5210,100000004210,2024-01-11,2024-01-12,1568.14,USD,-10465349.79, Amazon ,DEBIT
TXN104211,CUST5211,100000004211,2024-01-12,2024-01-12,4574.6,INR,-10469924.39,Amazon,REFUND
TXN104212,CUST5212,100000004212,2024-01-13,2024-01-13,2845.29,EUR,-10472769.68,Delta Airlines,FEE
TXN104213,CUST5213,100000004213,2024-01-14,2024-01-14,2343.39,EUR,-10475113.07,Shell Oil,CREDIT
TXN104214,CUST5214,100000004214,2024-01-15,2024-01-16,1707.46,INR,-10476820.53,Apple Store,CREDIT
TXN104215,CUST5215,100000004215,2024-01-16,2024-01-17,3760.09,EUR,-10480580.62,Apple Store,CREDIT 
TXN104216,CUST5216,100000004216,2024-01-17,2024-01-17,919.93,EUR,-10481500.55,Walmart,CREDIT
TXN104217,CUST5217,100000004217,2024-01-18,2024-01-18,2395.04,EUR,-10483895.59,Uber,DEBIT
TXN104218,CUST5218,100000004218,2024-01-19,2024-01-20,3721.84,INR,-10487617.43,Walmart,CREDIT
TXN104219,CUST5219,100000004219,2024-01-20,2024-01-20,2179.51,EUR,-10489796.94,Amazon,FEE
TXN104220,CUST5220,000100000004220,2024-01-21,2024-01-22,4026.01,EUR,-10493822.95, Shell Oil ,FEE
TXN104221,CUST5221,100000004221,2024-01-22,2024-01-23,4241.63,INR,-10498064.58,Shell Oil,REFUND
TXN104222,CUST5222,100000004222,2024-01-23,2024-01-23,2786.6,USD,-10500851.18,Starbucks,REFUND
TXN104223,CUST5223,100000004223,2024-01-24,2024-01-25,128.59,INR,-10500979.77,Netflix,FEE
TXN104224,CUST5224,100000004224,2024-01-25,2024-01-26,1762.58,INR,-10502742.35,Delta Airlines,FEE
TXN104225,CUST5225,100000004225,2024-01-26,2024-01-26,"$1,168.21",INR,-10503910.56,Apple Store,CREDIT
TXN104226,CUST5226,100000004226,2024-01-27,2024-01-28,2153.85,USD,-10506064.41,Uber,CREDIT
TXN104227,CUST5227,100000004227,2024-01-28,2024-01-29,914.91,EUR,-10506979.32,Apple Store,CREDIT
TXN104228,CUST5228,100000004228,2024-01-29,2024-01-30,3964.77,USD,-10510944.09,Delta Airlines,REFUND
TXN104229,CUST5229,100000004229,2024-01-30,2024-01-31,2326.51,USD,-10513270.6,Uber,DEBIT
TXN104230,CUST5230,100000004230,2024-01-01,2024-01-01,3507.02,INR,ABC123, Starbucks ,DEBIT 
TXN104231,CUST5231,100000004231,2024-01-02,2024-01-02,520.54,EUR,-10517298.16,Walmart,CREDIT
TXN104232,CUST5232,100000004232,2024-01-03,2024-01-04,2759.89,EUR,-10520058.05,Starbucks,REFUND
TXN104233,CUST5233,100000004233,2024-01-04,2024-01-04,128.94,USD,-10520186.99,Starbucks,REFUND
TXN104234,CUST5234,100000004234,2024-01-05,2024-01-05,748.82,INR,-10520935.81,Delta Airlines,FEE
TXN104235,CUST5235,100000004235,2024-01-06,2024-01-07,4126.06,USD,-10525061.87,Walmart,CREDIT
TXN104236,CUST5236,100000004236,2024-01-07,2024-01-07,3750.42,EUR,-10528812.29,Amazon,CREDIT
TXN104237,CUST5237,100000004237,2024-01-08,2024-01-08,1479.35,INR,-10530291.64,Shell Oil,CREDIT
TXN104238,CUST5238,100000004238,2024-01-09,2024-01-09,4778.81,INR,-10535070.45,Delta Airlines,FEE
TXN104239,CUST5239,100000004239,2024-01-10,2024-01-11,3490.26,EUR,-10538560.71,Walmart,FEE
TXN104240,CUST5240,000100000004240,2024-01-11,09/01/2024,1166.49,USD,-10539727.2, Uber ,FEE
TXN104241,CUST5241,100000004241,2024-01-12,2024-01-12,2372.02,EUR,-10542099.22,Delta Airlines,REFUND
TXN104242,CUST5242,100000004242,2024-01-13,2024-01-14,867.03,USD,-10542966.25,Apple Store,DEBIT
TXN104243,CUST5243,100000004243,2024-01-14,2024-01-15,3926.81,EUR,-10546893.06,Walmart,FEE
TXN104244,CUST5244,100000004244,2024-01-15,2024-01-16,458.06,INR,-10547351.12,Delta Airlines,FEE
TXN104245,CUST5245,100000004245,2024-01-16,2024-01-16,1926.84,INR,-10549277.96,Apple Store,CREDIT 
TXN104246,CUST5246,100000004246,2024-01-17,2024-01-17,4237.13,USD,-10553515.09,Amazon,CREDIT
TXN104247,CUST5247,100000004247,2024-01-18,2024-01-18,1623.37,INR,-10555138.46,Walmart,CREDIT
TXN104248,CUST5248,100000004248,2024-01-19,2024-01-20,1673.86,INR,-10556812.32,Shell Oil,FEE
TXN104249,CUST5249,100000004249,2024-01-20,2024-01-20,4432.79,EUR,-10561245.11,Shell Oil,CREDIT
TXN104250,CUST5250,100000004250,2024-01-21,2024-01-22,"$4,121.11",EUR,-10565366.22, Starbucks ,FEE
TXN104251,CUST5251,100000004251,2024-01-22,2024-01-23,4333.8,USD,-10569700.02,Walmart,DEBIT
TXN104252,CUST5252,100000004252,2024-01-23,2024-01-23,2597.02,USD,-10572297.04,Uber,FEE
TXN104253,CUST5253,100000004253,2024-01-24,2024-01-24,2820.68,EUR,-10575117.72,Apple Store,DEBIT
TXN104254,CUST5254,100000004254,2024-01-25,2024-01-26,4127.78,INR,-10579245.5,Netflix,CREDIT
TXN104255,CUST5255,100000004255,2024-01-26,2024-01-27,3692.94,EUR,-10582938.44,Uber,CREDIT
TXN104256,CUST5256,100000004256,2024-01-27,2024-01-28,2234.58,USD,-10585173.02,Uber,FEE
TXN104257,CUST5257,100000004257,2024-01-28,2024-01-29,111.6,EUR,-10585284.62,Amazon,DEBIT
TXN104258,CUST5258,100000004258,2024-01-29,2024-01-29,1533.64,INR,-10586818.26,Uber,FEE
TXN104259,CUST5259,100000004259,2024-01-30,2024-01-30,4414.2,EUR,-10591232.46,Starbucks,CREDIT
TXN104260,CUST5260,000100000004260,2024-01-01,2024-01-01,1643.17,EUR,ABC123, Netflix ,CREDIT 
TXN104261,CUST5261,100000004261,2024-01-02,2024-01-03,3475.12,USD,-10596350.75,Uber,CREDIT
TXN104262,CUST5262,100000004262,2024-01-03,2024-01-03,4581.45,USD,-10600932.2,Apple Store,DEBIT
TXN104263,CUST5263,100000004263,2024-01-04,2024-01-05,1795.34,USD,-10602727.54,Shell Oil,CREDIT
TXN104264,CUST5264,100000004264,2024-01-05,2024-01-05,1875.8,EUR,-10604603.34,Uber,CREDIT
TXN104265,CUST5265,100000004265,2024-01-06,2024-01-07,2091.63,INR,-10606694.97,Netflix,FEE
TXN104266,CUST5266,100000004266,2024-01-07,2024-01-07,2814.13,EUR,-10609509.1,Apple Store,REFUND
TXN104267,CUST5267,100000004267,2024-01-08,2024-01-08,4855.15,EUR,-10614364.25,Delta Airlines,REFUND
TXN104268,CUST5268,100000004268,2024-01-09,2024-01-10,4732.81,USD,-10619097.06,Starbucks,FEE
TXN104269,CUST5269,100000004269,2024-01-10,2024-01-11,1614.54,USD,-10620711.6,Starbucks,REFUND
TXN104270,CUST5270,100000004270,2024-01-11,2024-01-11,4585.89,USD,-10625297.49, Netflix ,CREDIT
TXN104271,CUST5271,100000004271,2024-01-12,2024-01-12,3778.12,USD,-10629075.61,Shell Oil,FEE
TXN104272,CUST5272,100000004272,2024-01-13,2024-01-14,4640.65,USD,-10633716.26,Starbucks,CREDIT
TXN104273,CUST5273,100000004273,2024-01-14,2024-01-14,3081.85,INR,-10636798.11,Netflix,FEE
TXN104274,CUST5274,100000004274,2024-01-15,2024-01-15,2379.8,INR,-10639177.91,Apple Store,FEE
TXN104275,CUST5275,100000004275,2024-01-16,2024-01-17,"$3,373.28",INR,-10642551.19,Walmart,FEE 
TXN104276,CUST5276,100000004276,2024-01-17,2024-01-18,3462.66,INR,-10646013.85,Walmart,DEBIT
TXN104277,CUST5277,100000004277,2024-01-18,2024-01-18,411.07,INR,-10646424.92,Apple Store,REFUND
TXN104278,CUST5278,100000004278,2024-01-19,2024-01-19,4971.88,EUR,-10651396.8,Delta Airlines,CREDIT
TXN104279,CUST5279,100000004279,2024-01-20,2024-01-20,2006.59,INR,-10653403.39,Walmart,DEBIT
TXN104280,CUST5280,000100000004280,2024-01-21,19/01/2024,1253.54,USD,-10654656.93, Walmart ,FEE
TXN104281,CUST5281,100000004281,2024-01-22,2024-01-23,1216.79,INR,-10655873.72,Apple Store,FEE
TXN104282,CUST5282,100000004282,2024-01-23,2024-01-23,3669.68,INR,-10659543.4,Walmart,DEBIT
TXN104283,CUST5283,100000004283,2024-01-24,2024-01-25,1598.13,USD,-10661141.53,Netflix,CREDIT
TXN104284,CUST5284,100000004284,2024-01-25,2024-01-26,1532.28,EUR,-10662673.81,Uber,FEE
TXN104285,CUST5285,100000004285,2024-01-26,2024-01-27,19.89,INR,-10662693.7,Apple Store,DEBIT
TXN104286,CUST5286,100000004286,2024-01-27,2024-01-28,118.17,USD,-10662811.87,Amazon,DEBIT
TXN104287,CUST5287,100000004287,2024-01-28,2024-01-29,4584.07,INR,-10667395.94,Apple Store,FEE
TXN104288,CUST5288,100000004288,2024-01-29,2024-01-30,4135.73,USD,-10671531.67,Netflix,DEBIT
TXN104289,CUST5289,100000004289,2024-01-30,2024-01-30,3088.83,INR,-10674620.5,Uber,DEBIT
TXN104290,CUST5290,100000004290,2024-01-01,2024-01-01,653.53,USD,ABC123, Delta Airlines ,DEBIT 
TXN104291,CUST5291,100000004291,2024-01-02,2024-01-03,3356.58,EUR,-10678630.61,Netflix,REFUND
TXN104292,CUST5292,100000004292,2024-01-03,2024-01-04,32.31,INR,-10678662.92,Starbucks,DEBIT
TXN104293,CUST5293,100000004293,2024-01-04,2024-01-04,3004.91,USD,-10681667.83,Starbucks,REFUND
TXN104294,CUST5294,100000004294,2024-01-05,2024-01-05,2655.77,EUR,-10684323.6,Uber,CREDIT
TXN104295,CUST5295,100000004295,2024-01-06,2024-01-06,1935.33,USD,-10686258.93,Apple Store,CREDIT
TXN104296,CUST5296,100000004296,2024-01-07,2024-01-08,43.97,USD,-10686302.9,Starbucks,FEE
TXN104297,CUST5297,100000004297,2024-01-08,2024-01-08,3358.49,EUR,-10689661.39,Walmart,REFUND
TXN104298,CUST5298,100000004298,2024-01-09,2024-01-09,2926.34,USD,-10692587.73,Amazon,CREDIT
TXN104299,CUST5299,100000004299,2024-01-10,2024-01-11,1194.86,INR,-10693782.59,Delta Airlines,REFUND
TXN104300,CUST5300,000100000004300,2024-01-11,2024-01-12,"$2,696.56",INR,-10696479.15, Netflix ,FEE
TXN104301,CUST5301,100000004301,2024-01-12,2024-01-12,941.03,INR,-10697420.18,Starbucks,CREDIT
TXN104302,CUST5302,100000004302,2024-01-13,2024-01-13,4259.76,INR,-10701679.94,Delta Airlines,REFUND
TXN104303,CUST5303,100000004303,2024-01-14,2024-01-15,2306.71,EUR,-10703986.65,Delta Airlines,CREDIT
TXN104304,CUST5304,100000004304,2024-01-15,2024-01-16,4156.96,EUR,-10708143.61,Uber,DEBIT
TXN104305,CUST5305,100000004305,2024-01-16,2024-01-16,990.09,USD,-10709133.7,Netflix,FEE 
TXN104306,CUST5306,100000004306,2024-01-17,2024-01-17,644.7,EUR,-10709778.4,Apple Store,CREDIT
TXN104307,CUST5307,100000004307,2024-01-18,2024-01-18,3585.61,EUR,-10713364.01,Walmart,FEE
TXN104308,CUST5308,100000004308,2024-01-19,2024-01-19,2412.07,INR,-10715776.08,Uber,REFUND
TXN104309,CUST5309,100000004309,2024-01-20,2024-01-20,4051.73,INR,-10719827.81,Delta Airlines,CREDIT
TXN104310,CUST5310,100000004310,2024-01-21,2024-01-22,4051.65,INR,-10723879.46, Walmart ,REFUND
TXN104311,CUST5311,100000004311,2024-01-22,2024-01-22,2726.09,USD,-10726605.55,Apple Store,CREDIT
TXN104312,CUST5312,100000004312,2024-01-23,2024-01-24,4643.53,USD,-10731249.08,Apple Store,DEBIT
TXN104313,CUST5313,100000004313,2024-01-24,2024-01-25,232.91,EUR,-10731481.99,Starbucks,DEBIT
TXN104314,CUST5314,100000004314,2024-01-25,2024-01-26,3572.33,EUR,-10735054.32,Delta Airlines,FEE
TXN104315,CUST5315,100000004315,2024-01-26,2024-01-26,2386.24,EUR,-10737440.56,Uber,FEE
TXN104316,CUST5316,100000004316,2024-01-27,2024-01-27,3609.84,EUR,-10741050.4,Apple Store,DEBIT
TXN104317,CUST5317,100000004317,2024-01-28,2024-01-28,280.6,EUR,-10741331.0,Walmart,REFUND
TXN104318,CUST5318,100000004318,2024-01-29,2024-01-29,1338.98,INR,-10742669.98,Delta Airlines,CREDIT
TXN104319,CUST5319,100000004319,2024-01-30,2024-01-30,3760.28,EUR,-10746430.26,Delta Airlines,REFUND
TXN104320,CUST5320,000100000004320,2024-01-01,30/12/2023,72.17,USD,ABC123, Shell Oil ,CREDIT 
TXN104321,CUST5321,100000004321,2024-01-02,2024-01-02,2612.25,INR,-10749114.68,Starbucks,CREDIT
TXN104322,CUST5322,100000004322,2024-01-03,2024-01-03,2442.14,INR,-10751556.82,Netflix,FEE
TXN104323,CUST5323,100000004323,2024-01-04,2024-01-04,3161.93,INR,-10754718.75,Uber,CREDIT
TXN104324,CUST5324,100000004324,2024-01-05,2024-01-05,2142.42,EUR,-10756861.17,Apple Store,DEBIT
TXN104325,CUST5325,100000004325,2024-01-06,2024-01-07,"$3,349.70",EUR,-10760210.87,Starbucks,DEBIT
TXN104326,CUST5326,100000004326,2024-01-07,2024-01-07,3056.39,INR,-10763267.26,Walmart,DEBIT
TXN104327,CUST5327,100000004327,2024-01-08,2024-01-09,3678.59,EUR,-10766945.85,Amazon,FEE
TXN104328,CUST5328,100000004328,2024-01-09,2024-01-10,3754.73,EUR,-10770700.58,Amazon,FEE
TXN104329,CUST5329,100000004329,2024-01-10,2024-01-10,2693.02,USD,-10773393.6,Shell Oil,FEE
TXN104330,CUST5330,100000004330,2024-01-11,2024-01-12,2962.33,INR,-10776355.93, Walmart ,REFUND
TXN104331,CUST5331,100000004331,2024-01-12,2024-01-12,4834.28,USD,-10781190.21,Uber,FEE
TXN104332,CUST5332,100000004332,2024-01-13,2024-01-14,4765.88,EUR,-10785956.09,Uber,FEE
TXN104333,CUST5333,100000004333,2024-01-14,2024-01-15,2280.13,EUR,-10788236.22,Netflix,DEBIT
TXN104334,CUST5334,100000004334,2024-01-15,2024-01-15,4218.16,EUR,-10792454.38,Shell Oil,DEBIT
TXN104335,CUST5335,100000004335,2024-01-16,2024-01-17,3832.66,INR,-10796287.04,Amazon,REFUND 
TXN104336,CUST5336,100000004336,2024-01-17,2024-01-17,2368.83,EUR,-10798655.87,Starbucks,DEBIT
TXN104337,CUST5337,100000004337,2024-01-18,2024-01-18,1026.83,EUR,-10799682.7,Shell Oil,CREDIT
